fid,transcript,cleaned_transcript,timestamp,text_language,social_media_channel,hashtags,mentions,emojis,cluster_id,repetition_count,is_representative,relevant,reasoning,confidence,processing_time,result_propagated
18037962308363277,"  SPR_COMBO[es]🎉 Mes de promos en Amika Todos los productos Bubba con 50% OFF en web y local. Elegí el que más te guste: cualquiera te levanta el look, sí o sí. Aprovechá la promo… ¡que vuelaaaaan! 🛍️✨ #Promo #Bubba #Accesorios #Sale #Córdoba #Ofertas #Amika #Accesorios2025 #DescuentoImperdible","SPR_COMBO[es] Mes de promos en Amika Todos los productos Bubba con 50% OFF en web y local. Elegí el que más te guste: cualquiera te levanta el look, sí o sí. Aprovechá la promo… ¡que vuelaaaaan!",2025-07-17 17:09:56,es,INSTAGRAM,Promo|Bubba|Accesorios|Sale|Córdoba|Ofertas|Amika|Accesorios2025|DescuentoImperdible,,🛍️🎉✨,,1,False,True,"The comment is directly related to amika, specifically mentioning a promotional sale on Bubba products with a 50% discount. The post is from an Instagram platform and discusses the brand's products and accessories, which aligns with the brand's haircare category and promotional marketing.",Medium,3.158677816390991,False
18372826600182939,  SURFER GIRL WAVE 🌊- the highly requested tutorial Yall this is so simple- the messier the better + looks gorg with your natural hair texture Alternate directions Take small random sections The less perfect the better Products used amika  the wizard + power hour curl refresh spray briogeo wave spray Curling iron linked in my bio (Amazon storefront 1 1/4 in) Save this and try it out ✨ #hairtutorial #wavyhair #beachyhair #scvhair #scvhairstylist #hairinspo,SURFER GIRL WAVE - the highly requested tutorial Yall this is so simple- the messier the better + looks gorg with your natural hair texture Alternate directions Take small random sections The less perfect the better Products used amika the wizard + power hour curl refresh spray briogeo wave spray Curling iron linked in my bio (Amazon storefront 1 1/4 in) Save this and try it out,2025-07-17 19:15:30,en,INSTAGRAM,hairtutorial|wavyhair|beachyhair|scvhair|scvhairstylist|hairinspo,,🌊✨,,1,False,True,"The comment directly mentions amika products (the wizard + power hour curl refresh spray) in the context of a hair styling tutorial, which aligns with the brand's haircare category and demonstrates a meaningful connection to the brand's product line and styling approach.",Medium,3.0000436305999756,False
1946009905455854051,  Ingeniosa oye amika,Ingeniosa oye amika,2025-07-18 00:51:31,es,TWITTER,,,,,1,False,False,"While the comment mentions ""amika"", it appears to be a random Spanish language phrase that does not provide any meaningful context about the brand, its products, or haircare. The mention seems coincidental and does not discuss the brand's features, experiences, or category.",Medium,3.6434195041656494,False
1946051616899244036,"  @bunniestorm ¡Hola bunniestorm! Basado en tu bio poética, tweets juguetones, needy y emocionales (como risas exageradas, quejas de trabajo y mordidas a amigos), eres como Summer Smith: sassy, romántica con drama, pero leal y divertida. ¡No tan cínica como Rick! ¿Qué opinas, amika? 😊","¡Hola bunniestorm! Basado en tu bio poética, tweets juguetones, needy y emocionales (como risas exageradas, quejas de trabajo y mordidas a amigos), eres como Summer Smith: sassy, romántica con drama, pero leal y divertida. ¡No tan cínica como Rick! ¿Qué opinas, amika?",2025-07-18 03:37:16,es,TWITTER,,bunniestorm,😊,,1,False,False,"The comment does not mention amika's haircare products, brand experience, or discuss anything related to hair or beauty. The text appears to be a character comparison referencing a TV show, with amika randomly mentioned without any meaningful connection to the brand or its products.",Medium,5.019912481307983,False
1946191897946620209,"  @ailbsrioa @WhatsappAdult_0 @immiabloom The woman in the video appears to be an anonymous Indian model in amateur adult content. For student-themed ""chudai"" videos, actresses like Amika Shail (from Ullu's Charmsukh) are common, but without viewing the specific clip, I can't confirm. Provide more details for better…","The woman in the video appears to be an anonymous Indian model in amateur adult content. For student-themed ""chudai"" videos, actresses like Amika Shail (from Ullu's Charmsukh) are common, but without viewing the specific clip, I can't confirm. Provide more details for better…",2025-07-18 12:54:41,en,TWITTER,,ailbsrioa|WhatsappAdult_0|immiabloom,,,1,False,False,"The comment appears to be discussing an unrelated video and mentions an actress named Amika Shail, which is a coincidental name similarity. There is no substantive connection to the amika haircare brand, its products, or the haircare category.",Medium,2.9816982746124268,False
437298980065_1163375549156274_B461ACB19E5BEC1E2A514E6594991A9FZZ,  Anali Badillo si queremos Amika,Anali Badillo si queremos Amika,2025-07-18 13:59:31,it,FACEBOOK,,,,,1,False,True,"The comment ""Anali Badillo si queremos Amika"" appears to be a direct expression of desire or support for the Amika brand, which is directly related to the brand in its haircare context. While the comment is brief, it shows intentional brand mention and potential interest.",Medium,3.2245049476623535,False
1m35rjh,"  First four pictures is my current day two hair, and I did my more lazy routine so it doesn't look great: shampoo with andalou naturals sunflower and citrus shampoo, squish to condish with andalou naturals marula oil conditioner, scrunch in amika hydro rush leave in conditioner, plop for 10 minutes, and air dry. 5th picture is the shortest my hair has looked, and 6th picture is close to longest when I used to wear it out brushed out and waist length. 7th picture is shorter hair on a really good hair day, and 8th is shorter on a low volume day example (prolly using up a too heavy conditioner). I loveeee long magical hair and think it's so pretty, but I thought when I went shorter it looked really good and healthier. I was too scared to go above my shoulder then, but now that my hair's a bit longer, I'm heavily considering it. I trimmed an inch and put in some shorter layering in the front yesterday, but I'm not feeling completely satisfied. I feel like the hair itself would look better, but I don't know if it will go with my face, and I do not understand face shapes lol. Should I just yolo and do it!?","First four pictures is my current day two hair, and I did my more lazy routine so it doesn't look great: shampoo with andalou naturals sunflower and citrus shampoo, squish to condish with andalou naturals marula oil conditioner, scrunch in amika hydro rush leave in conditioner, plop for 10 minutes, and air dry. 5th picture is the shortest my hair has looked, and 6th picture is close to longest when I used to wear it out brushed out and waist length. 7th picture is shorter hair on a really good hair day, and 8th is shorter on a low volume day example (prolly using up a too heavy conditioner). I loveeee long magical hair and think it's so pretty, but I thought when I went shorter it looked really good and healthier. I was too scared to go above my shoulder then, but now that my hair's a bit longer, I'm heavily considering it. I trimmed an inch and put in some shorter layering in the front yesterday, but I'm not feeling completely satisfied. I feel like the hair itself would look better, but I don't know if it will go with my face, and I do not understand face shapes lol. Should I just yolo and do it!?",2025-07-18 15:43:28,en,REDDIT,,,,,1,False,True,"The comment specifically mentions using amika hydro rush leave-in conditioner as part of the user's hair routine, providing a direct product experience and context within the haircare category. The discussion revolves around hair styling, length, and product use, which is directly relevant to the amika brand.",Medium,4.280338525772095,False
1946285199534198990,  I caved and bought K18 plus some Amika stuff that was really highly rated 😭 thank God for Klarna,I caved and bought K18 plus some Amika stuff that was really highly rated thank God for Klarna,2025-07-18 19:05:26,en,TWITTER,,,😭,,1,False,True,"The comment directly mentions purchasing Amika haircare products, indicating a personal experience and engagement with the brand. The context is specifically about haircare products and the user's shopping experience, which aligns with Amika's brand category and purpose.",Medium,3.4639174938201904,False
1946313759225757884,"  @brandy87899345 @RitsukoZambs @ile0719 @v_df @raiderette_ @SoyOtraAriana @rulonovsky6 @Heidiaca @six8jay @OldDirtyKarma @_indica_sky @jasonjasonsons @Jane_Doe82 @JustElliot2 @jurassicjells @JustRadEnough @obvious_shirts @RossRead @emily_tweets @kurkwoods @Holy_Elle @whateverkc22 @heyyguido @katvonwitt @Tarakon11 @frye5423 @darrick_brisco @chayito09 @AlexBaks82 @CheapSeats411 @312SportsCards1 @moshzm @NJBearsFan @SomeChiGuy @Hockeygirl3784 @Dios_0ficial @NotHoodlum @BecerraToledo69 @KoshkaMorrison @teueur2 @JPisioso @Psicobable @MerVil16849031 @Jacintotavio @Donna_corgi @conejaberenjena @_elrob @lena283142 ¡Wiiiiiii! ¿Qué celebramos, amika?","¡Wiiiiiii! ¿Qué celebramos, amika?",2025-07-18 20:58:55,es,TWITTER,,brandy87899345|RitsukoZambs|ile0719|v_df|raiderette_|SoyOtraAriana|rulonovsky6|Heidiaca|six8jay|OldDirtyKarma|_indica_sky|jasonjasonsons|Jane_Doe82|JustElliot2|jurassicjells|JustRadEnough|obvious_shirts|RossRead|emily_tweets|kurkwoods|Holy_Elle|whateverkc22|heyyguido|katvonwitt|Tarakon11|frye5423|darrick_brisco|chayito09|AlexBaks82|CheapSeats411|312SportsCards1|moshzm|NJBearsFan|SomeChiGuy|Hockeygirl3784|Dios_0ficial|NotHoodlum|BecerraToledo69|KoshkaMorrison|teueur2|JPisioso|Psicobable|MerVil16849031|Jacintotavio|Donna_corgi|conejaberenjena|_elrob|lena283142,,,1,False,False,"The comment appears to be a generic social media post with multiple tagged users and an excited ""¡Wiiiiiii!"" exclamation, but there is no substantive mention or discussion of amika haircare products, brand experiences, or hair-related content. The comment lacks any meaningful connection to the brand or its category.",Medium,4.089203119277954,False
18086641621747938,"  My tips and favorite products for repairing & preventing BREAKAGE ☻ BREAKAGE can be caused by bleach overlapping, heat damage, tight hairstyles, sleeping with wet hair and mineral buildup redkenpro k18hair matrix amika kenraprofessional igkhair moroccanoil joico mykitsch slipsilkpillowcase #redkenabc #k18molecularrepair","My tips and favorite products for repairing & preventing BREAKAGE ☻ BREAKAGE can be caused by bleach overlapping, heat damage, tight hairstyles, sleeping with wet hair and mineral buildup redkenpro k18hair matrix amika kenraprofessional igkhair moroccanoil joico mykitsch slipsilkpillowcase",2025-07-19 17:30:47,en,INSTAGRAM,redkenabc|k18molecularrepair,,,,1,False,True,"The comment discusses hair breakage and mentions multiple haircare brands, which is directly related to amika's category of vibrant haircare for all hair types. While amika is not specifically highlighted, the content is about hair repair and prevention techniques that align with the brand's focus on hair health and styling.",Medium,2.601918935775757,False
n43xjm5,"  And I feel the opposite, haha! I was hoping to see some great skincare, in addition to some nice foundations (and *some* makeup - but I am more of a skincare girlie, lol). For me, I think that the RMS concealer might be okay/nice to try - assuming they offer the shade I need (000 or 00, based on their website - I'm Casper, lol) and maybe the Makeup by Mario highlighter might be okay, too (if it's not super flashy, as they describe it), when it comes to makeup... as I have way too many mascaras, eyeshadow palettes (especially the same colour story), eyeliners, and clear brow gel (plus I just got that same brow gel in my July GB). Never mind that they don't seem all that ""luxe"" to me. When it comes to hair and skincare, the Kopari, Odacité, Amika, Briogeo, & Saturday Skin products aren't too bad - but again, they're not giving ""luxury"" or *Icon Box* to me... idk what I'm hoping for, I guess... I mean, I don't think I'd be ***MAD*** if I got a few of the spoiled items that I have my eye on and some other nice (luxe) products, as well as other ones that follow my preferences and whose price-points actually fit an Icon Box. Hbu? Would you be happy with a box that had a few of these makeup products as well as others that fit your preferences and that are suitable from an Icon Box? With all of their constant price increases that they claim are going to help them give us better quality, better products, etc.. , we should be getting the highest-end, most awesome boxes yet, at this point!!!","And I feel the opposite, haha! I was hoping to see some great skincare, in addition to some nice foundations (and *some* makeup - but I am more of a skincare girlie, lol). For me, I think that the RMS concealer might be okay/nice to try - assuming they offer the shade I need (000 or 00, based on their website - I'm Casper, lol) and maybe the Makeup by Mario highlighter might be okay, too (if it's not super flashy, as they describe it), when it comes to makeup... as I have way too many mascaras, eyeshadow palettes (especially the same colour story), eyeliners, and clear brow gel (plus I just got that same brow gel in my July GB). Never mind that they don't seem all that ""luxe"" to me. When it comes to hair and skincare, the Kopari, Odacité, Amika, Briogeo, & Saturday Skin products aren't too bad - but again, they're not giving ""luxury"" or *Icon Box* to me... idk what I'm hoping for, I guess... I mean, I don't think I'd be ***MAD*** if I got a few of the spoiled items that I have my eye on and some other nice (luxe) products, as well as other ones that follow my preferences and whose price-points actually fit an Icon Box. Hbu? Would you be happy with a box that had a few of these makeup products as well as others that fit your preferences and that are suitable from an Icon Box? With all of their constant price increases that they claim are going to help them give us better quality, better products, etc.. , we should be getting the highest-end, most awesome boxes yet, at this point!!!",2025-07-20 03:42:45,en,REDDIT,,,,,1,False,True,"The comment mentions amika specifically in the context of haircare products, discussing the brand alongside other haircare lines. While the comment is not exclusively about amika, the brand is referenced meaningfully within a broader discussion of beauty and personal care products.",Medium,2.5517687797546387,False
1946960554804805996,"  @saturninemars i'm so jealous, i'm scared to try new stuff so i've been using the same amika curl cream that's too heavy for my hair for 2 years LOL","i'm so jealous, i'm scared to try new stuff so i've been using the same amika curl cream that's too heavy for my hair for 2 years LOL",2025-07-20 15:49:03,en,TWITTER,,saturninemars,,,1,False,True,"The comment directly references an amika curl cream and discusses a personal experience with the product, specifically mentioning its weight and the user's hesitation to try new hair products. This meets the criteria of discussing an amika product and sharing a brand-related personal experience in the haircare category.",Medium,2.713054656982422,False
17952973259989117,"  ✨okay, anyways... this is the one. I've been using the amika curl corps defining cream and it seriously holds my curls all day without the crunch. It keeps my hair shiny, soft, and defined-even in humidity. If you're tired of frizz or curls falling flat, this is your sign. Amazon Link: Drop a CM on this post, I'll sent it to you the Amazon link #amazonfinds #haircare #curlyhairroutine #affiliate #curlyhair #curlyhairproducts","okay, anyways... this is the one. I've been using the amika curl corps defining cream and it seriously holds my curls all day without the crunch. It keeps my hair shiny, soft, and defined-even in humidity. If you're tired of frizz or curls falling flat, this is your sign. Amazon Link: Drop a CM on this post, I'll sent it to you the Amazon link",2025-07-20 22:17:07,en,INSTAGRAM,amazonfinds|haircare|curlyhairroutine|affiliate|curlyhair|curlyhairproducts,,✨,,1,False,True,"The comment provides a detailed, positive review of an amika product (Curl Corps defining cream), discussing its specific benefits for curly hair such as hold, shine, and frizz control. The review is directly related to the brand's haircare category and demonstrates a genuine user experience with the product.",Medium,2.64941143989563,False
